header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Schoolstraat 2 M,6581 BG Malden        ,https://www.funda.nl/en/koop/malden/appartement-42500293-schoolstraat-2-m/?navigateSource=resultlist,20220128_022651,"€ 465,000 kosten koper","€ 3,875    The asking price per m² (€ 465,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available immediately,€ 259.00 per month,Upstairs apartment (apartment),Resale property,2003,Living area120 m²Exterior space attached to the building11 m²External storage space8 m²,120 m²,11 m²,8 m²,382 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Mechanical ventilation,A+        What does this mean?,Completely insulated,CH boiler and heat recovery unit,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,In center and in residential district,Balcony present,Storage box,Built-in and underground parking,2 cars,Yes,Yes,Yes (€ 259.00 per month),Yes,Yes,Yes,no
