header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kastelenplein 106,5653 LS Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42675904-kastelenplein-106/?navigateSource=resultlist,20220128_005944,"€ 195,000 kosten koper","€ 4,239    The asking price per m² (€ 195,000) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 165 per month,2 weeks,Sold under reservation,Available in consultation,Galleried apartment (apartment),Resale property,1976,Flat roof covered with asphalt roofing,Living area46 m²Exterior space attached to the building8 m²External storage space8 m²,46 m²,8 m²,8 m²,152 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,4 stories,1st floor,TV via cable,F        What does this mean?,Partly double glazed,Communal central heating,Central facility,Full ownership,In residential district,Balcony present,Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
