header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Haydnlaan 18,9722 CH Groningen        ,https://www.funda.nl/en/koop/groningen/huis-42683395-haydnlaan-18/?navigateSource=resultlist,20220128_142455,"€ 389,000 kosten koper","€ 3,039    The asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1960,Gable roof covered with roof tiles,Living area128 m²Exterior space attached to the building6 m²External storage space4 m²,128 m²,6 m²,4 m²,119 m²,406 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Sliding door,B        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2016, in ownership)",119 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"56 m² (9,7 meter deep and 5,8 meter broad)",Located at the east accessible via the rear,Balcony present,Detached brick storage,Paid parking and resident's parking permits,no
