header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Service charges,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Bogortuin,1019 PE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42665285-bogortuin/?navigateSource=resultlist,20220130_215645,"€ 35,000 kosten koper",€ 23 per month,5 weeks,Available,Available in consultation,Parking place,Resale property,1,Municipal long-term lease (end date of long-term lease:  01-07-2049),Paid until 01-07-2049,no
