header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Het Hoogt 454,1025 HM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42657686-het-hoogt-454/?navigateSource=resultlist,20220129_163749,"€ 375,000 kosten koper","€ 4,121    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 152.38 per month,Upstairs apartment (apartment),Resale property,1968,Flat roof covered with asphalt roofing,Living area91 m²Exterior space attached to the building4 m²External storage space5 m²,91 m²,4 m²,5 m²,294 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,Elevator,C            1.36What does this mean?,Double glazing,Communal central heating,Central facility,Municipal long-term lease,Paid until 15-11-2063,Municipal long-term lease,Paid until 15-11-2063,"Alongside park, in residential district and unobstructed surrounding view",Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 152.38 per month),Yes,Yes,Yes,no
