header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Velderwoude 6,5221 PA Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88995659-velderwoude-6/?navigateSource=resultlist,20220201_111952,"€ 500,000 kosten koper","€ 3,356    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 154.96 per month,Apartment with shared street entrance (apartment),Resale property,2001,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area149 m²Exterior space attached to the building16 m²External storage space11 m²,149 m²,16 m²,11 m²,452 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,"Elevator, mechanical ventilation, passive ventilation system, sliding door and TV via cable",A+        What does this mean?,"Roof insulation, double glazing, energy efficient window, draft protection, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Remeha HR (gas-fired combination boiler from 2017, in ownership)",Full ownership,"On the edge of a forest, sheltered location and unobstructed surrounding view",Balcony present and french balcony present,Storage box,Electricity,Underground parking,Public parking and parking garage,Yes,Yes,Yes (€ 154.96 per month),Yes,Yes,Yes,no
