header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Marktweg 79 41,8444 AC Heerenveen        ,https://www.funda.nl/en/koop/heerenveen/appartement-42583093-marktweg-79-41/?navigateSource=resultlist,20220128_021436,"€ 595,000 kosten koper","€ 4,281    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 254.00 per month,Penthouse (apartment),Resale property,2000,Flat roof,Living area139 m²Exterior space attached to the building80 m²External storage space10 m²,139 m²,80 m²,10 m²,421 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,4th floor,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired from 2021, in ownership)",Full ownership,Alongside park and alongside a quiet road,Roof terrace present,Built-in,Parking garage,Yes,Yes,Yes (€ 254.00 per month),Yes,Yes,Yes,no
