header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Tussen Meer 40 II,1068 GB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42543721-tussen-meer-40-ii/?navigateSource=resultlist,20220130_180503,"€ 300,000 kosten koper","€ 4,054    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 104.48 per month,Apartment with shared street entrance (apartment),Resale property,1962,Flat roof covered with asphalt roofing,Living area74 m²Exterior space attached to the building11 m²External storage space6 m²,74 m²,11 m²,6 m²,244 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,TV via cable,C        What does this mean?,Municipal long-term lease (end date of long-term lease:  01-10-2035),"€ 221,59 per year",In residential district,Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 104.48 per month),Yes,Yes,Yes,no
