header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Praagsingel 410,3404 CT IJsselstein        ,https://www.funda.nl/en/koop/ijsselstein/appartement-42671737-praagsingel-410/?navigateSource=resultlist,20220128_153247,"€ 319,000 kosten koper","€ 3,394    The asking price per m² (€ 319,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 173.00 per month,Galleried apartment (apartment),Resale property,1998,Flat roof,Living area94 m²Exterior space attached to the building7 m²External storage space6 m²,94 m²,7 m²,6 m²,288 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,3 stories,2nd floor,"Outdoor awning, elevator, rolldown shutters and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2005, in ownership)",Full ownership,Full ownership,In residential district,Storage box,Public parking,Yes,Yes,Yes (€ 173.00 per month),Yes,Yes,Yes,no
