header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Wildforsterweg 19,3881 NH Putten        ,https://www.funda.nl/en/koop/putten/huis-42696959-wildforsterweg-19/?navigateSource=resultlist,20220129_190045,"€ 985,000 kosten koper","€ 8,140    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 985,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1978,Combination roof covered with asphalt roofing and roof tiles,Living area121 m²Other space inside the building29 m²External storage space328 m²,121 m²,29 m²,328 m²,"1,340 m²",574 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet","2 stories, a/an attic and a basement",Skylight and flue,B        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler and wood heater,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2005, in ownership)",1.340 m²,Full ownership,"Alongside a quiet road, outside the built-up area and In wooded surroundings",Surrounded by garden,Detached wooden storage,"Electricity, heating and running water","Roof insulation, partly double glazed and insulated walls",Attached wooden garage,4 cars,Electricity,Parking on private property and public parking,no
