header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Jan Tooropstraat 14,5642 AK Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42696048-jan-tooropstraat-14/?navigateSource=resultlist,20220201_002710,"€ 485,000 kosten koper","€ 3,789    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1950,Gable roof covered with roof tiles,Living area128 m²Exterior space attached to the building11 m²External storage space20 m²,128 m²,11 m²,20 m²,154 m²,467 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,Flue and TV via cable,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Nefit Economy VR (gas-fired combination boiler from 2001, in ownership)",154 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,72 m² (12 meter deep and 6 meter broad),Located at the north accessible via the rear,Roof terrace present,Detached brick storage,Electricity,Public parking,no
