header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Borneolaan,1019 Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-86584200-borneolaan/?navigateSource=resultlist,20220130_225137,"€ 40,000 kosten koper",6+ months,Available,Available in consultation,Built-in garage,Resale property,1,Municipal long-term lease,Paid until 15-07-2049,no
