header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Zonhof 22,3255 TN Oude-Tonge        ,https://www.funda.nl/en/koop/oude-tonge/huis-88991201-zonhof-22/?navigateSource=resultlist,20220128_024035,"€ 350,000 kosten koper","€ 3,070    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1983,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area114 m²External storage space23 m²,114 m²,23 m²,383 m²,404 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, mechanical ventilation and sliding door",B        What does this mean?,Double glazing and completely insulated,"Multi fuel burner, CH boiler and district heating",CH boiler,"ATAG (gas-fired combination boiler from 2019, in ownership)",383 m²,Alongside a quiet road,Back garden and front garden,"76 m² (5,55 meter deep and 13,75 meter broad)",Located at the northwest accessible via the rear,Detached brick garage,1 car,Electricity,Public parking,no
