header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hooftskade 95,2526 KB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42685161-hooftskade-95/?navigateSource=resultlist,20220131_192407,"€ 595,000 kosten koper","€ 4,877    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 70.07 per month,Ground-floor + upstairs apartment (apartment),Resale property,1922,Protected townscape or village view (permit needed for alterations),Living area122 m²,122 m²,465 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,Ground floor,TV via cable,A        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",Municipal long-term lease,Bought off for eternity,"Alongside a quiet road, in center, in residential district and unobstructed surrounding view",Back garden,"46 m² (6,9 meter deep and 6,7 meter broad)",Located at the southeast,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 70.07 per month),Yes,Yes,Yes,no
