header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Spoorven 200,5464 PA Veghel        ,https://www.funda.nl/en/koop/veghel/huis-42513041-spoorven-200/?navigateSource=resultlist,20220127_201755,"€ 750,000 kosten koper","€ 2,542    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (295 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1996,Pyramid hip roof covered with roof tiles,Living area295 m²Other space inside the building20 m²Exterior space attached to the building18 m²,295 m²,20 m²,18 m²,553 m²,"1,103 m³",9 rooms (5 bedrooms),1 bathroom and 2 separate toilets,"Bath, shower and toilet",3 stories,"Air conditioning, outdoor awning, optical fibre, mechanical ventilation, rolldown shutters, flue, sliding door, TV via cable and solar panels",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, gas heater and partial floor heating",CH boiler,"Gas-fired combination boiler from 1997, in ownership",553 m²,Full ownership,"Back garden, front garden, side garden and sun terrace",192 m² (12 meter deep and 16 meter broad),Located at the south accessible via the rear,Attached brick garage and parking place,1 car,Parking on private property,no
