header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Spankerstraat 65,3077 ZD Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42523407-spankerstraat-65/?navigateSource=resultlist,20220125_220311,"€ 439,000 kosten koper","€ 4,933    The asking price per m² (€ 439,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 150.00 per month,Apartment with shared street entrance,Resale property,1997,Flat roof covered with asphalt roofing,Living area89 m²Exterior space attached to the building8 m²External storage space7 m²,89 m²,8 m²,7 m²,271 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,Elevator and TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit CW4 (gas-fired combination boiler from 2014, in ownership)",Full ownership,"On navigable waterway, alongside water and unobstructed surrounding view",Storage box,Public parking,Yes,Yes,Yes (€ 150.00 per month),Yes,Yes,Yes,no
