header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Spanderswoudstraat 122,1024 LG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42530039-spanderswoudstraat-122/?navigateSource=resultlist,20220131_001910,"€ 375,000 kosten koper","€ 4,213    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 130 per month,2 months,Sold under reservation,Available in consultation,Galleried apartment (apartment),Resale property,1968,Flat roof covered with asphalt roofing,Living area89 m²Exterior space attached to the building11 m²External storage space7 m²,89 m²,11 m²,7 m²,283 m³,4 rooms (3 bedrooms),1 bathroom,Shower,1 story,Mechanical ventilation,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2020, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-12-2052),Paid until 15-12-2052,In residential district,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
