header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Garden,Patio/atrium,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ceintuurbaan 254 hs,1072 GH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42686759-ceintuurbaan-254-hs/?navigateSource=resultlist,20220130_231845,"€ 1,275,000 kosten koper","€ 8,979    The asking price per m² (€ 1,275,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 195 per month,"January 19, 2022",Available,Available in consultation,€ 195.00 per month,Ground-floor apartment (apartment),Resale property,1896,Accessible for seniors,Living area142 m²Exterior space attached to the building16 m²,142 m²,16 m²,542 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and shower,1 story,Ground floor,Mechanical ventilation,C        What does this mean?,Double glazing,CH boiler and complete floor heating,CH boiler,"HR Intergas (gas-fired combination boiler from 2021, in ownership)",Full ownership,Patio/atrium,"11 m² (2,35 meter deep and 4,68 meter broad)",Located at the south,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 195.00 per month),Yes,Yes,Yes,no
