header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Eemnesserweg 13 a,3743 AD Baarn        ,https://www.funda.nl/en/koop/baarn/huis-42539279-eemnesserweg-13-a/?navigateSource=resultlist,20220127_221708,"€ 395,000 kosten koper","€ 5,985    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 110 per month,2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1890,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Gable roof covered with roof tiles,Living area66 m²External storage space20 m²,66 m²,20 m²,234 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a loft,"Optical fibre, mechanical ventilation, passive ventilation system and TV via cable",Not required,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2014, in ownership)",Full ownership,Full ownership,Alongside busy road and in center,Patio/atrium and sun terrace,10 m² (2 meter deep and 5 meter broad),Located at the south accessible via the rear,Storage box,Electricity,Underground parking and basement,1 car,Electrical door and electricity,Public parking and parking garage,no
