header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Lindenweg 52,7556 HK Hengelo (OV)        ,https://www.funda.nl/en/koop/hengelo-ov/huis-42652313-lindenweg-52/?navigateSource=resultlist,20220129_173749,"€ 175,000 kosten koper","€ 2,273    The asking price per m² (€ 175,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1934,Gable roof covered with roof tiles,Living area77 m²Other space inside the building4 m²Exterior space attached to the building6 m²,77 m²,4 m²,6 m²,76 m²,286 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,Optical fibre and TV via cable,F        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"AWB HR (gas-fired combination boiler, lease)",76 m²,Full ownership,Back garden,21 m² (7 meter deep and 3 meter broad),Located at the southeast accessible via the rear,Attached brick storage,Electricity,Public parking,no
