header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Fluitekamp 47,3828 WD Hoogland        ,https://www.funda.nl/en/koop/hoogland/huis-88807298-fluitekamp-47/?navigateSource=resultlist,20220129_020713,"€ 350,000 kosten koper","€ 2,536    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1973,Flat roof,Living area138 m²Exterior space attached to the building17 m²External storage space12 m²,138 m²,17 m²,12 m²,177 m²,442 m³,8 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2013, in ownership)",177 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,80 m² (16 meter deep and 5 meter broad),Located at the west,Balcony present,Detached wooden storage,Parking on private property and public parking,no
