header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rijnstraat 17 -1,1078 PV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88989934-rijnstraat-17-1/?navigateSource=resultlist,20220130_200545,"€ 525,000 kosten koper","€ 6,731    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 115 per month,2 months,Under offer,Available on 4/1/2022,€ 115.00 per month,Upstairs apartment (apartment),Resale property,1922,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area78 m²Exterior space attached to the building12 m²,78 m²,12 m²,254 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,5 stories,2nd floor,TV via cable,Not available,Double glazing and completely insulated,CH boiler,CH boiler,"Intergas Kompakt HR (gas-fired combination boiler from 2006, in ownership)",Municipal long-term lease,Bought off for eternity,Alongside busy road and in residential district,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 115.00 per month),Yes,Yes,Yes,no
