header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Park Sparrendaal 17,3971 SK Driebergen-Rijsenburg        ,https://www.funda.nl/en/koop/driebergen-rijsenburg/appartement-42541910-park-sparrendaal-17/?navigateSource=resultlist,20220128_135802,"€ 400,000 kosten koper","€ 5,195    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 173.00 per month,Apartment with shared street entrance (apartment),Resale property,1989,Flat roof,Living area77 m²Exterior space attached to the building7 m²External storage space7 m²,77 m²,7 m²,7 m²,247 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,5 stories,2nd floor,Elevator,C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Nefit (gas-fired combination boiler, in ownership)",Full ownership,Full ownership,Full ownership,"On the edge of a forest, alongside a quiet road and In wooded surroundings",French balcony present,Built-in,Electricity,Carport,Yes,Yes,Yes (€ 173.00 per month),Yes,Yes,Yes,no
