header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ierlandstraat 156,2034 LR Haarlem        ,https://www.funda.nl/en/koop/haarlem/appartement-42687359-ierlandstraat-156/?navigateSource=resultlist,20220129_031807,"€ 275,000 kosten koper","€ 4,297    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (64 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 299.00 per month,Galleried apartment (apartment),Resale property,1966,Accessible for seniors,Flat roof,Living area64 m²Exterior space attached to the building5 m²External storage space7 m²,64 m²,5 m²,7 m²,204 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,6th floor,Elevator and passive ventilation system,C        What does this mean?,Double glazing and insulated walls,Communal central heating,Gas water heater,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 299.00 per month),Yes,Yes,Yes,no
