header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kleine Houtstraat 15 H,1013 HN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88899809-kleine-houtstraat-15-h/?navigateSource=resultlist,20220130_235208,"€ 900,000 kosten koper","€ 7,759    The asking price per m² (€ 900,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,Before 1906,Living area116 m²Other space inside the building30 m²Exterior space attached to the building28 m²External storage space1 m²,116 m²,30 m²,28 m²,1 m²,515 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",2 stories,Ground floor,Mechanical ventilation and TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,In center and unobstructed surrounding view,Sun terrace,"28 m² (5,57 meter deep and 5,07 meter broad)",Roof terrace present,Garage with carport and built-in,2 cars,Electrical door and electricity,Paid parking and public parking,No,No,No,No,No,No,no
