header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
De Vrijlanden,4493 Kamperland        ,https://www.funda.nl/en/koop/kamperland/bouwgrond-41938328-de-vrijlanden/?navigateSource=resultlist,20220129_094810,"€ 79,665 vrij op naam",6+ months,Under offer,Available in consultation,Building plot,339 m²,In residential district and unobstructed surrounding view,no
