header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lekstraat 66 III,1079 ET Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672795-lekstraat-66-iii/?navigateSource=resultlist,20220130_193049,"€ 625,000 kosten koper","€ 7,102    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 170.14 per month,Upstairs apartment (apartment),Resale property,1932,Living area88 m²Exterior space attached to the building4 m²,88 m²,4 m²,302 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,Passive ventilation system and flue,E            2.05What does this mean?,CH boiler and gas heater,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2011, in ownership)",Municipal long-term lease (end date of long-term lease:  30-06-2050),"€ 686,37 per year",Alongside a quiet road and in residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 170.14 per month),Yes,Yes,Yes,no
