header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Kosmanstraat 2,6665 GL Driel        ,https://www.funda.nl/en/koop/driel/huis-88013449-kosmanstraat-2/?navigateSource=resultlist,20220129_193954,"€ 550,000 kosten koper","€ 3,793    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1987,Living area145 m²Other space inside the building45 m²,145 m²,45 m²,517 m²,600 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories and a attic,Skylight and optical fibre,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,Solar boiler,Gas-fired,517 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",195 m² (13 meter deep and 15 meter broad),Located at the south accessible via the rear,Attached brick garage and parking place,1 car,"Loft, electricity and heating",Public parking,no
