header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Woenselsestraat 312,5623 EG Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42658083-woenselsestraat-312/?navigateSource=resultlist,20220201_011810,"€ 439,500 kosten koper","€ 3,256    The asking price per m² (€ 439,500) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,2005,Gable roof covered with roof tiles,GIW Waarborgcertificate,Living area135 m²Other space inside the building6 m²Exterior space attached to the building2 m²,135 m²,6 m²,2 m²,178 m²,509 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories and a attic with loft,"Outdoor awning, skylight, optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas HReco CW5 (gas-fired combination boiler from 2021, in ownership)",178 m²,Full ownership,In residential district,Back garden and front garden,"58 m² (7,75 meter deep and 7,5 meter broad)",Located at the northwest,Attached brick storage,Electricity and running water,Completely insulated,Parking on private property and public parking,no
