header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Middenlaan 9,1405 CD Bussum        ,https://www.funda.nl/en/koop/bussum/appartement-42595368-middenlaan-9/?navigateSource=resultlist,20220129_104047,"€ 350,000 kosten koper","€ 4,487    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 280.00 per month,Apartment with shared street entrance (apartment),Resale property,1959,Flat roof covered with asphalt roofing,Living area78 m²Exterior space attached to the building21 m²External storage space13 m²,78 m²,21 m²,13 m²,243 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,4 stories,2nd floor,"Outdoor awning, optical fibre, elevator, mechanical ventilation and TV via cable",E        What does this mean?,Partly double glazed,Communal central heating,Gas water heater,Full ownership,"Alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,No insulation,Parking on private property,Yes,Yes,Yes (€ 280.00 per month),Yes,Yes,Yes,no
