header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities,Type of parking facilities,Commercial property,error
Antwerpsestraat 4,4645 BJ Putte        ,https://www.funda.nl/en/koop/putte/huis-40428987-antwerpsestraat-4/?navigateSource=resultlist,20220127_195703,"€ 319,000 kosten koper","€ 2,552    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 319,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 335,000 kosten koper",6+ months,Available,Available in consultation,"Single-family home, row house",Resale property,1947,Gable roof covered with roof tiles,Living area125 m²Other space inside the building240 m²,125 m²,240 m²,290 m²,"1,000 m³",8 rooms (3 bedrooms),1 bathroom,Shower and toilet,3 stories,E        What does this mean?,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2016, in ownership)",290 m²,Full ownership,In center,Sun terrace,35 m² (5 meter deep and 7 meter broad),Located at the east,Attached brick storage,Electricity and running water,Public parking,"        240 m², built-in    ",no
