header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Kievitmeen 95,3844 XD Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/huis-42546874-kievitmeen-95/?navigateSource=resultlist,20220127_194847,"€ 325,000 kosten koper","€ 2,621    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1979,Gable roof covered with roof tiles,Living area124 m²Other space inside the building12 m²,124 m²,12 m²,168 m²,472 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,"Skylight, optical fibre, mechanical ventilation and TV via cable",C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha HR CV (gas-fired combination boiler from 2013, in ownership)",168 m²,Full ownership,Alongside water and in residential district,Back garden and front garden,"72 m² (11 meter deep and 6,5 meter broad)",Located at the west accessible via the rear,Attached brick storage,Parking on private property and public parking,no
