header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Original asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Schaffelaarweg,3207 KJ Spijkenisse        ,https://www.funda.nl/en/koop/spijkenisse/bouwgrond-41936754-schaffelaarweg/?navigateSource=resultlist,20220128_033217,"€ 198,226 kosten koper","€ 194,340 kosten koper",6+ months,Sold under reservation,Available in consultation,Building plot,474 m²,474 m² (part of parcel),Full ownership,Alongside a quiet road and in residential district,no
