header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Leliestraat 5,4142 ZG Leerdam        ,https://www.funda.nl/en/koop/leerdam/huis-42659544-leliestraat-5/?navigateSource=resultlist,20220129_162056,"€ 285,000 kosten koper","€ 2,908    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1950,Gable roof covered with roof tiles,Living area98 m²External storage space25 m²,98 m²,25 m²,128 m²,341 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, rolldown shutters and TV via cable",F        What does this mean?,Partly double glazed,CH boiler,CH boiler,Vaillant (gas-fired combination boiler),128 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and side garden,"36 m² (6,5 meter deep and 5,5 meter broad)",Located at the northeast,Attached brick garage,1 car,"Electrical door, electricity and running water",Parking on private property and parking garage,no
