header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Jan Bootlaan 11,2493 BK Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42697756-jan-bootlaan-11/?navigateSource=resultlist,20220131_211017,"€ 575,000 kosten koper","€ 4,563    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, corner house",Resale property,2005,Partly furnished with carpets and curtains,Hipped roof covered with roof tiles,Living area126 m²External storage space7 m²,126 m²,7 m²,213 m²,378 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Mechanical ventilation,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2012, in ownership)",213 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",91 m² (13 meter deep and 7 meter broad),Located at the southeast accessible via the rear,French balcony present,Detached wooden storage,Electricity,Parking on private property and public parking,no
