header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Purchase combination,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boompjes 495,3011 XZ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42689361-boompjes-495/?navigateSource=resultlist,20220125_221737,"€ 375,000 kosten koper","€ 4,808    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,Part of a project for the selling of rented property to the sitting tenants,Apartment with shared street entrance (apartment),Resale property,1988,Flat roof covered with asphalt roofing,Living area78 m²Exterior space attached to the building6 m²External storage space4 m²,78 m²,6 m²,4 m²,236 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,17th floor,"Elevator, mechanical ventilation and TV via cable",B        What does this mean?,Double glazing,District heating,District heating,See deed,See deed,"On navigable waterway, alongside water, in center, in residential district and unobstructed surrounding view",Balcony present,Storage box,Not yet present but possible,Paid parking and public parking,No,No,No,No,No,No,no
