header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sausalitolaan 172,1031 KE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42527369-sausalitolaan-172/?navigateSource=resultlist,20220130_234439,"€ 1,465,000 vrij op naam","€ 8,720    The asking price per m² (€ 1,465,000) is calculated by dividing the asking price of the home by the living area (168 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 268 per month,2 months,Available,Available in consultation,Penthouse (apartment),Resale property,2022,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,SWK garantiecertificaat,Living area168 m²Exterior space attached to the building85 m²External storage space5 m²,168 m²,85 m²,5 m²,505 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,7th floor,"Balanced ventilation system, outdoor awning, optical fibre, elevator, mechanical ventilation, TV via cable and solar panels",Not available,Energy efficient window and completely insulated,Complete floor heating and heat recovery unit,Central facility,Municipal ownership encumbered with long-term leaset,Paid until 15-08-2069,In residential district,Storage box,Underground parking,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
