header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
IJdoornlaan 261 U3,1024 KM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42696578-ijdoornlaan-261-u3/?navigateSource=resultlist,20220130_221017,"€ 385,000 kosten koper","€ 4,639    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,€ 114.79 per month,Apartment with shared street entrance (apartment),Resale property,2013,Accessible for seniors,Flat roof,Living area83 m²External storage space5 m²,83 m²,5 m²,272 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,17th floor,"Balanced ventilation system, optical fibre, elevator and TV via cable",A        What does this mean?,Energy efficient window and completely insulated,"District heating, complete floor heating and heat recovery unit",District heating,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Municipal ownership encumbered with long-term leaset,Bought off for eternity,"In center, in residential district, freestanding location and unobstructed surrounding view",Storage box,Electricity,Completely insulated,Parking garage,Yes,Yes,Yes (€ 114.79 per month),Yes,Yes,Yes,no
