header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Briklaan 18,9351 PM Leek        ,https://www.funda.nl/en/koop/leek/huis-42579271-briklaan-18/?navigateSource=resultlist,20220129_095227,"€ 495,000 kosten koper","€ 2,676    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (185 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1977,Gable roof covered with roof tiles,Living area185 m²Other space inside the building26 m²,185 m²,26 m²,914 m²,730 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,Outdoor awning and TV via cable,D        What does this mean?,"Roof insulation, double glazing and insulated walls",Hot air heating,Gas water heater,914 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Surrounded by garden,Attached brick storage,Loft,Carport,Parking on private property,no
