header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Cees Laseurlaan 1061,2597 GL Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42501216-cees-laseurlaan-1061/?navigateSource=resultlist,20220131_222714,"€ 235,000 kosten koper","€ 3,561    The asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 668.00 per month,Upstairs apartment (service apartment),Resale property,1961,Disabled access friendly and accessible for seniors,Flat roof,Living area66 m²Exterior space attached to the building6 m²External storage space5 m²,66 m²,6 m²,5 m²,234 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,6th floor,"Outdoor awning, elevator, sliding door and TV via cable",B        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,"On the edge of a forest, in residential district and unobstructed surrounding view",Balcony present,Storage box,Garage,1 car,Public parking,Yes,Yes,Yes (€ 668.00 per month),Yes,Yes,Yes,no
