header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Garden,Sun terrace,Shed / storage,Type of garage,Type of parking facilities,error
Beeckendael 25,5221 PK Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42684383-beeckendael-25/?navigateSource=resultlist,20220201_105520,"€ 839,000 kosten koper","€ 3,866    The asking price per m² (€ 839,000) is calculated by dividing the asking price of the home by the living area (217 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 85 per month,"January 27, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,2011,Flat roof covered with asphalt roofing,Living area217 m²Exterior space attached to the building181 m²External storage space6 m²,217 m²,181 m²,6 m²,796 m³,7 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,"Air conditioning, alarm installation, mechanical ventilation and solar panels",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Itho HR (gas-fired combination boiler from 2011, in ownership)",Full ownership,Full ownership,Full ownership,"In residential district, freestanding location and unobstructed surrounding view",Sun terrace,180 m² (15 meter deep and 12 meter broad),Built-in,Underground parking,Parking on gated property and parking garage,no
