header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Garden,Front garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zonnehof 113,2632 BJ Nootdorp        ,https://www.funda.nl/en/koop/nootdorp/appartement-42510055-zonnehof-113/?navigateSource=resultlist,20220128_044751,"€ 425,000 kosten koper","€ 2,972    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (143 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 130.00 per month,Ground-floor + upstairs apartment (apartment),Resale property,2006,Shed roof,Living area143 m²External storage space8 m²,143 m²,8 m²,510 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",5 stories,Ground floor,Mechanical ventilation and TV via cable,A        What does this mean?,Double glazing and completely insulated,District heating,Central facility,Full ownership,Full ownership,Alongside a quiet road and in residential district,Front garden,"13 m² (2,7 meter deep and 4,9 meter broad)",Located at the northwest,French balcony present,Built-in,Electricity and running water,No insulation,Underground parking and parking place,Paid parking and parking garage,Yes,Yes,Yes (€ 130.00 per month),Yes,Yes,Yes,no
