header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Oostsingel 86,2612 HE Delft        ,https://www.funda.nl/en/koop/delft/huis-42503856-oostsingel-86/?navigateSource=resultlist,20220129_080605,"€ 950,000 kosten koper","€ 3,725    The asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (255 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available immediately,"Desirable residence/villa, row house",Resale property,1908,Flat roof,Living area255 m²Other space inside the building7 m²Exterior space attached to the building8 m²,255 m²,7 m²,8 m²,195 m²,987 m³,8 rooms (6 bedrooms),2 bathrooms,"2 baths, 2 showers and toilet",3 stories,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired, in ownership",195 m²,Full ownership,Alongside water and in center,Back garden,70 m² (14 meter deep and 5 meter broad),Located at the northeast,Attached brick storage,Resident's parking permits,no
