header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Patio/atrium,Garden location,Balcony/roof garden,Type of parking facilities,error
Recht Boomssloot 8,1011 EA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42658801-recht-boomssloot-8/?navigateSource=resultlist,20220130_210638,"€ 1,350,000 kosten koper","€ 7,988    The asking price per m² (€ 1,350,000) is calculated by dividing the asking price of the home by the living area (169 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available in consultation,"Property alongside canal, row house",Resale property,1895,Protected townscape or village view (permit needed for alterations) and double occupancy possible,Gable roof covered with roof tiles,Living area169 m²Other space inside the building4 m²Exterior space attached to the building9 m²,169 m²,4 m²,9 m²,48 m²,600 m³,7 rooms (4 bedrooms),4 bathrooms,"Bath, 2 showers and 3 toilets",5 stories,Mechanical ventilation and TV via cable,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"HR (gas-fired combination boiler, in ownership)",48 m²,Full ownership,Alongside water and in center,Patio/atrium,"7 m² (2,92 meter deep and 2,28 meter broad)",Located at the southwest,Balcony present,Paid parking and resident's parking permits,no
