header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kermispad 47,1033 WZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42530010-kermispad-47/?navigateSource=resultlist,20220130_232600,"€ 325,000 kosten koper","€ 4,643    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 98 per month,2 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1989,Flat roof,Living area70 m²Exterior space attached to the building5 m²External storage space6 m²,70 m²,5 m²,6 m²,220 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,1st floor,B        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,Intergas (gas-fired combination boiler from 2012),Municipal long-term lease,Bought off for eternity,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
