header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Brandestraat 30,4931 AW Geertruidenberg        ,https://www.funda.nl/en/koop/geertruidenberg/huis-42523691-brandestraat-30/?navigateSource=resultlist,20220129_163407,"€ 1,195,000 kosten koper","€ 4,596    The asking price per m² (€ 1,195,000) is calculated by dividing the asking price of the home by the living area (260 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Desirable residence/villa, semi-detached residential property",Resale property,1556,Gable roof,Living area260 m²Other space inside the building67 m²External storage space48 m²,260 m²,67 m²,48 m²,374 m²,"1,291 m³",10 rooms (5 bedrooms),3 stories and a basement,"Alarm installation, skylight, mechanical ventilation, passive ventilation system, flue and TV via cable",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"HR (gas-fired combination boiler from 2005, in ownership)",374 m²,Full ownership,Alongside a quiet road and in center,Back garden,180 m² (30 meter deep and 6 meter broad),Located at the southwest accessible via the rear,Detached brick garage,2 cars,"Electrical door, loft and electricity",Completely insulated,Parking on private property and public parking,no
