header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dostojevskisingel 283,1102 XM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88031931-dostojevskisingel-283/?navigateSource=resultlist,20220130_183102,"€ 285,000 kosten koper","€ 4,318    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 162 per month,2 weeks,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1984,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area66 m²Exterior space attached to the building3 m²External storage space5 m²,66 m²,3 m²,5 m²,232 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,Gas-fired combination boiler,Municipal long-term lease,Paid until 30-11-2034,Alongside a quiet road and in residential district,Back garden,76 m² (7 meter deep and 10 meter broad),Located at the northwest accessible via the rear,Balcony present,Storage box,Electricity,Public parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
