header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Balcony/roof garden,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Timorplein 2 G + PP,1094 CB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42533960-timorplein-2-g-pp/?navigateSource=resultlist,20220131_000825,"€ 895,000 kosten koper","€ 5,812    The asking price per m² (€ 895,000) is calculated by dividing the asking price of the home by the living area (154 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 273 per month,8 weeks,Under offer,Available in consultation,Maisonnette (apartment),Resale property,2002,Living area154 m²Exterior space attached to the building8 m²External storage space9 m²,154 m²,8 m²,9 m²,403 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,3rd floor,Elevator and mechanical ventilation,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2019, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 30-06-2051,Municipal ownership encumbered with long-term leaset,Paid until 30-06-2051,Balcony present,Storage box,Underground parking,Yes,Yes,Yes,Yes,Yes,Yes,no
