header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Doornlaan 38,6717 BS Ede        ,https://www.funda.nl/en/koop/ede/appartement-42584791-doornlaan-38/?navigateSource=resultlist,20220128_021417,"€ 319,000 kosten koper","€ 2,823    The asking price per m² (€ 319,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 121.93 per month,Maisonnette (apartment),Resale property,2011,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area113 m²Exterior space attached to the building7 m²,113 m²,7 m²,359 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,5 stories,1st floor,"Skylight, elevator, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2011, in ownership)",Full ownership,Alongside park and in residential district,Sun terrace,French balcony present,Built-in,Electricity,Parking on private property,Yes,Yes,Yes (€ 121.93 per month),Yes,Yes,Yes,no
