header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Hoornbruglaan 19,2281 AT Rijswijk (ZH)        ,https://www.funda.nl/en/koop/rijswijk-zh/huis-42538581-hoornbruglaan-19/?navigateSource=resultlist,20220129_182541,"€ 850,000 kosten koper","€ 4,381    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (194 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,1926,Flat roof,Living area194 m²Exterior space attached to the building3 m²External storage space5 m²,194 m²,3 m²,5 m²,157 m²,708 m³,9 rooms (7 bedrooms),2 bathrooms and 1 separate toilet,"Sauna, bath and toilet",3 stories,"Passive ventilation system, sauna, sliding door, TV via cable and solar panels",F        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",157 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"47 m² (7,5 meter deep and 6,2 meter broad)",Located at the northwest,Balcony present,Detached wooden storage,Public parking and resident's parking permits,no
