header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
Zwanenveld 4,6852 LX Huissen        ,https://www.funda.nl/en/koop/huissen/huis-42677563-zwanenveld-4/?navigateSource=resultlist,20220130_125229,"€ 295,000 kosten koper","€ 2,682    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1983,Gable roof covered with roof tiles,Living area110 m²Exterior space attached to the building19 m²External storage space13 m²,110 m²,19 m²,13 m²,150 m²,416 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight, optical fibre and flue",C        What does this mean?,Roof insulation and double glazing,CH boiler and wood heater,CH boiler,Vaillant (gas-fired combination boiler from 2001),150 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"60 m² (12,5 meter deep and 5,5 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Electricity,No insulation,Carport,Parking on private property,no
