header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stadionweg 116 III,1077 SV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42681122-stadionweg-116-iii/?navigateSource=resultlist,20220130_181547,"€ 1,100,000 kosten koper","€ 5,851    The asking price per m² (€ 1,100,000) is calculated by dividing the asking price of the home by the living area (188 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,€ 247.42 per month,Upstairs apartment (double upstairs apartment),Resale property,1931-1944,"Protected townscape or village view (permit needed for alterations), double occupancy possible and listed building (national monument)",Flat roof covered with asphalt roofing,Living area188 m²Exterior space attached to the building8 m²,188 m²,8 m²,599 m³,8 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",2 stories,4th floor,Mechanical ventilation and TV via cable,Not required,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-04-2063),"€ 6.059,53 per year",In center and in residential district,Balcony present,Yes,Yes,Yes (€ 247.42 per month),Yes,Yes,Yes,no
