header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Emmastraat 2 a,2802 LB Gouda        ,https://www.funda.nl/en/koop/gouda/huis-42556248-emmastraat-2-a/?navigateSource=resultlist,20220127_225229,"€ 397,500 kosten koper","€ 3,457    The asking price per m² (€ 397,500) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 400,000 kosten koper",3 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,2016,Flat roof covered with asphalt roofing,Living area115 m²External storage space6 m²,115 m²,6 m²,87 m²,439 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Mechanical ventilation, sliding door, TV via cable and solar panels",A        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,"Daalderop Itho (gas-fired combination boiler from 2016, in ownership)",87 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden,"18 m² (4,2 meter deep and 4,2 meter broad)",Located at the northeast accessible via the rear,Detached wooden storage,Electricity,Public parking,no
