header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rustenburgerdwarsstraat 12 Hs,1074 JJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42678718-rustenburgerdwarsstraat-12-hs/?navigateSource=resultlist,20220130_224419,"€ 450,000 kosten koper","€ 8,824    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 68 per month,2 weeks,Under offer,Available in consultation,€ 67.50 per month,Ground-floor apartment (apartment),Resale property,1899,Partly furnished with carpets and curtains,Living area51 m²External storage space3 m²,51 m²,3 m²,188 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,Mechanical ventilation and TV via cable,A        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",Full ownership,Alongside a quiet road,Back garden,"33 m² (7 meter deep and 4,85 meter broad)",Located at the west,Outside plastic storage cabinet,Yes,Yes,Yes (€ 67.50 per month),Yes,Yes,Yes,no
