header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Korvetstraat 1,5237 PS Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42479280-korvetstraat-1/?navigateSource=resultlist,20220201_112636,"€ 850,000 kosten koper","€ 4,497    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (189 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Upstairs apartment (apartment),Resale property,1996,Living area189 m²Other space inside the building52 m²Exterior space attached to the building40 m²External storage space47 m²,189 m²,52 m²,40 m²,47 m²,"1,000 m³",6 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"2 baths, shower and 2 toilets",2 stories,A        What does this mean?,Completely insulated,CH boiler and complete floor heating,CH boiler,"Gas-fired, in ownership",Full ownership,In residential district and unobstructed surrounding view,Sun terrace,"20 m² (0,05 meter deep and 0,04 meter broad)",Located at the south,Roof terrace present,Built-in and parking place,2 cars,"Electrical door, electricity and heating",Completely insulated,Parking on private property,No,No,No,No,No,No,no
