header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Dorpsstraat 31,1182 JA Amstelveen        ,https://www.funda.nl/en/koop/amstelveen/huis-42546146-dorpsstraat-31/?navigateSource=resultlist,20220128_140244,"€ 795,000 kosten koper","€ 5,445    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1938,Double occupancy possible and listed building (national monument),Gable roof covered with roof tiles,Living area146 m²Other space inside the building3 m²Exterior space attached to the building9 m²External storage space13 m²,146 m²,3 m²,9 m²,13 m²,123 m²,653 m³,6 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories and a loft,TV via cable,Not required,Partly double glazed,CH boiler,CH boiler and electrical boiler,"Gas-fired combination boiler, in ownership",123 m²,Full ownership,"Alongside a quiet road, in center, in residential district and unobstructed surrounding view",Back garden,"33 m² (6,48 meter deep and 5,03 meter broad)",Located at the west accessible via the rear,Balcony present,Detached brick storage,Public parking,no
