header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jisperveldstraat 427,1024 AV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42683321-jisperveldstraat-427/?navigateSource=resultlist,20220130_233204,"€ 300,000 kosten koper","€ 3,571    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available immediately,€ 138.00 per month,Galleried apartment (apartment),Resale property,1968,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area84 m²Exterior space attached to the building5 m²External storage space4 m²,84 m²,5 m²,4 m²,268 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,Elevator and TV via cable,E        What does this mean?,Double glazing,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-10-2041),"€ 207,11 per year with option to purchase","Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 138.00 per month),Yes,Yes,Yes,no
