header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Enk 48,3851 NZ Ermelo        ,https://www.funda.nl/en/koop/ermelo/appartement-42670368-de-enk-48/?navigateSource=resultlist,20220127_233245,"€ 259,000 kosten koper","€ 3,408    The asking price per m² (€ 259,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Upstairs apartment (apartment),Resale property,1981,Gable roof covered with roof tiles,Living area76 m²Other space inside the building8 m²Exterior space attached to the building19 m²External storage space5 m²,76 m²,8 m²,19 m²,5 m²,271 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,2nd floor,Skylight and optical fibre,C        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2011, in ownership)",Full ownership,In center and in residential district,Built-in,Public parking,No,No,No,No,No,No,no
