header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Vrijstaande woning Nooitgedacht (Bouwnr. 8),9449 PS Nooitgedacht        ,https://www.funda.nl/en/koop/nooitgedacht/huis-42582129-vrijstaande-woning-nooitgedacht-bouwnr-8/?navigateSource=resultlist,20220129_075809,"€ 695,500 vrij op naam","€ 4,215    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 695,500) is calculated by dividing the asking price of the home by the living area (165 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Single-family home, detached residential property",New property,2022,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area165 m²Other space inside the building19 m²,165 m²,19 m²,804 m²,628 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,"Mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Triple glazed and completely insulated,Complete floor heating and heat pump,Electrical boiler,"Alongside a quiet road, In wooded surroundings and in residential district","Back garden, front garden and side garden",294 m² (14 meter deep and 21 meter broad),Located at the west accessible via the rear,Attached wooden garage,1 car,Electricity,Parking on private property,no
