header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Brederodestraat 77 III,1054 VB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42544815-brederodestraat-77-iii/?navigateSource=resultlist,20220131_000123,"€ 1,050,000 kosten koper","€ 7,143    The asking price per m² (€ 1,050,000) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 100.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1907,Flat roof covered with asphalt roofing,Living area147 m²Exterior space attached to the building4 m²,147 m²,4 m²,413 m³,5 rooms (4 bedrooms),1 bathroom,Bath and toilet,2 stories,4th floor,TV via cable,C        What does this mean?,CH boiler,CH boiler,"Remeha Calenta HR ( combination boiler from 2012, in ownership)",Municipal long-term lease,Paid until 16-04-2031,In residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
