header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Plotinusstraat 126,3076 NT Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88903228-plotinusstraat-126/?navigateSource=resultlist,20220126_011259,"€ 195,000 kosten koper","€ 2,746    The asking price per m² (€ 195,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 114.00 per month,Apartment with shared street entrance (apartment),Resale property,1962,With carpets and curtains,Flat roof covered with asphalt roofing,Living area71 m²Exterior space attached to the building6 m²External storage space12 m²,71 m²,6 m²,12 m²,231 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,Passive ventilation system and TV via cable,Not available,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler, in ownership)",Full ownership,"Alongside busy road, in residential district and freestanding location",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 114.00 per month),Yes,No,Yes,no
