header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bloemsteeg 4,8081 CX Elburg        ,https://www.funda.nl/en/koop/elburg/appartement-42695006-bloemsteeg-4/?navigateSource=resultlist,20220130_115252,"€ 375,000 kosten koper","€ 3,440    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 90.00 per month,Maisonnette (apartment),Resale property,1762,"Protected townscape or village view (permit needed for alterations), listed building (national monument) and monumental building",Combination roof covered with roof tiles,Living area109 m²Other space inside the building15 m²Exterior space attached to the building19 m²,109 m²,15 m²,19 m²,500 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,1st floor,"Air conditioning, skylight, optical fibre, mechanical ventilation and TV via cable",Not required,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2012, in ownership)",Full ownership,In center and unobstructed surrounding view,Sun terrace,"19 m² (7,95 meter deep and 2,36 meter broad)",Located at the southwest,Roof terrace present,Public parking and resident's parking permits,Yes,Yes,Yes (€ 90.00 per month),Yes,Yes,Yes,no
