header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Orionlaan 36,7771 EL Hardenberg        ,https://www.funda.nl/en/koop/hardenberg/huis-42686410-orionlaan-36/?navigateSource=resultlist,20220130_143835,"€ 189,500 kosten koper","€ 1,620    The asking price per m² (€ 189,500) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Under offer,Available in consultation,"Single-family home, row house",Resale property,1971-1980,Gable roof covered with roof tiles,Living area117 m²Other space inside the building5 m²External storage space9 m²,117 m²,5 m²,9 m²,187 m²,408 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, optical fibre and TV via cable",D        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,Electrical boiler (rental),"Vaillant (gas-fired from 2002, in ownership)",187 m²,Full ownership,In residential district,Back garden and front garden,84 m² (14 meter deep and 6 meter broad),Located at the east accessible via the rear,Detached brick storage,Electricity and running water,Public parking,no
