header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Jan Oudegeeststraat 34 *,1069 KG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-41090226-jan-oudegeeststraat-34/?navigateSource=resultlist,20220130_201541,"€ 9,000 kosten koper",6+ months,Available,Available in consultation,Parking place,Resale property,1,Municipal long-term lease,Paid until 16-02-2057,no
